Province_Number,Political_Subdivision_Segment,Projected_Longitude,Projected_Latitude,Unprojected_Latitude_Radians,Unprojected_Longitude/Radians
51,1,2064.14,-606.36,0.10792,0.66463
51,1,2065.29,-626.71,0.10725,0.66467
51,1,2069.18,-646.32,0.10661,0.6648
51,1,2071.13,-682.97,0.10541,0.66487
51,1,2083.52,-710.56,0.10451,0.66527
51,1,2121.93,-744.01,0.10342,0.66652
51,1,2135.71,-760.33,0.10289,0.66697
51,1,2159,-780.73,0.10223,0.66772
51,1,2184.94,-785.65,0.10207,0.66856
51,1,2202.25,-784.03,0.10212,0.66912
51,1,2225.67,-764.48,0.10276,0.66988
51,1,2233.52,-743.29,0.10345,0.67013
51,1,2231.89,-711.49,0.10449,0.67008
51,1,2226.23,-697.37,0.10495,0.66989
51,1,2219.86,-685.39,0.10534,0.66968
51,1,2210.71,-679.82,0.10552,0.66939
51,1,2196.03,-673.69,0.10572,0.66891
51,1,2219.19,-624.23,0.10734,0.66966
51,1,2252.21,-573.71,0.10899,0.67072
51,1,2255.75,-547.62,0.10984,0.67083
51,1,2261.89,-516.64,0.11085,0.67103
51,1,2272.31,-501.97,0.11133,0.67136
51,1,2292.23,-489.75,0.11173,0.67201
51,1,2315.58,-482.43,0.11197,0.67277
51,1,2335.47,-479.18,0.11207,0.67341
51,1,2357.94,-478.39,0.1121,0.67414
51,1,2370.9,-480.84,0.11202,0.67456
51,1,2379.52,-487.37,0.11181,0.67484
51,1,2398.51,-497.98,0.11146,0.67545
51,1,2414.05,-502.89,0.1113,0.67596
51,1,2427.86,-511.05,0.11104,0.67641
51,1,2440.8,-523.29,0.11064,0.67683
51,1,2452.87,-535.53,0.11024,0.67722
51,1,2465.8,-550.21,0.10976,0.67764
51,1,2478.72,-570.6,0.10909,0.67806
51,1,2492.5,-593.44,0.10835,0.67851
51,1,2513.22,-607.31,0.1079,0.67918
51,1,2537.41,-617.11,0.10758,0.67996
51,1,2563.34,-625.28,0.10731,0.68081
51,1,2590.14,-628.55,0.1072,0.68167
51,1,2614.35,-629.38,0.10718,0.68246
51,1,2635.97,-629.39,0.10718,0.68316
51,1,2646.35,-626.13,0.10728,0.68349
51,1,2650.68,-620.43,0.10747,0.68363
51,1,2650.71,-600.4,0.10812,0.68363
51,1,2645.55,-579.2,0.10882,0.68347
51,1,2638.68,-551.48,0.10972,0.68324
51,1,2630.1,-517.23,0.11084,0.68296
51,1,2619.78,-489.5,0.11174,0.68263
51,1,2612.92,-460.14,0.1127,0.6824
51,1,2610.37,-434.05,0.11355,0.68232
51,1,2594,-409.58,0.11435,0.68179
51,1,2569.84,-393.26,0.11488,0.681
51,1,2549.12,-385.09,0.11515,0.68033
51,1,2532.72,-379.38,0.11534,0.6798
51,1,2515.45,-374.48,0.1155,0.67924
51,1,2499.92,-367.94,0.11571,0.67873
51,1,2492.17,-358.97,0.116,0.67848
51,1,2483.56,-346.73,0.1164,0.6782
51,1,2475.8,-340.21,0.11661,0.67795
51,1,2461.99,-336.12,0.11675,0.6775
51,1,2442.98,-336.11,0.11675,0.67688
51,1,2417.94,-335.28,0.11677,0.67607
51,1,2402.4,-329.56,0.11696,0.67557
51,1,2398.14,-311.62,0.11755,0.67543
51,1,2397.32,-295.31,0.11808,0.6754
51,1,2393.03,-282.26,0.1185,0.67526
51,1,2380.98,-267.58,0.11898,0.67487
51,1,2381.05,-244.74,0.11973,0.67487
51,1,2388.43,-200.42,0.12118,0.6751
51,1,2396.23,-189.01,0.12155,0.67535
51,1,2396.29,-170.14,0.12219,0.67535
51,1,2394.62,-148.24,0.12288,0.6753
51,1,2388.64,-129.48,0.12349,0.6751
51,1,2378.3,-121.32,0.12376,0.67477
51,1,2365.41,-104.19,0.12432,0.67435
51,1,2355.12,-80.53,0.12509,0.67401
51,1,2335.31,-71.55,0.12538,0.67336
51,1,2318.05,-70.72,0.12541,0.6728
51,1,2302.5,-77.23,0.1252,0.6723
51,1,2290.39,-85.38,0.12493,0.67191
51,1,2278.31,-84.55,0.12496,0.67152
51,1,2252.44,-79.64,0.12512,0.67068
51,1,2223.11,-78.8,0.12514,0.66972
51,1,2192.02,-86.92,0.12488,0.66871
51,1,2167.8,-101.58,0.1244,0.66793
51,1,2131.46,-125.19,0.12363,0.66675
51,1,2113.25,-148.82,0.12285,0.66617
51,1,2088.19,-156.14,0.12261,0.66535
51,1,2067.53,-141.44,0.12309,0.66468
51,1,2061.61,-113.71,0.124,0.66448
51,1,2065.18,-83.54,0.12498,0.6646
51,1,2068.74,-58.27,0.12581,0.66471
51,1,2075.76,-31.37,0.12669,0.66493
51,1,2082.71,-18.33,0.12711,0.66516
51,1,2101.77,0.41,0.12772,0.66577
51,1,2122.53,15.07,0.1282,0.66645
51,1,2138.08,21.57,0.12842,0.66695
51,1,2159.7,36.23,0.1289,0.66765
51,1,2175.27,48.45,0.1293,0.66815
51,1,2183.1,66.38,0.12988,0.66841
51,1,2193.5,79.42,0.13031,0.66874
51,1,2217.72,99.78,0.13097,0.66953
51,1,2235.04,120.97,0.13166,0.67009
51,1,2247.18,138.89,0.13225,0.67048
51,1,2255.88,160.9,0.13297,0.67076
51,1,2256.86,194.33,0.13406,0.67079
51,1,2259.54,220.42,0.13491,0.67087
51,1,2261.37,249.77,0.13587,0.67093
51,1,2275.96,276.86,0.13675,0.6714
51,1,2288.08,293.97,0.13731,0.67179
51,1,2305.4,319.23,0.13814,0.67235
51,1,2315.82,342.05,0.13888,0.67269
51,1,2333.14,368.95,0.13976,0.67325
51,1,2342.74,408.08,0.14104,0.67356
51,1,2342.85,441.51,0.14213,0.67356
51,1,2342.98,479.01,0.14336,0.67356
51,1,2341.33,498.58,0.14399,0.6735
51,1,2340.54,519.78,0.14469,0.67347
51,1,2347.46,529.56,0.14501,0.6737
51,1,2359.51,528.74,0.14498,0.67409
51,1,2368.96,523.84,0.14482,0.6744
51,1,2373.21,509.97,0.14437,0.67454
51,1,2382.61,489.58,0.1437,0.67484
51,1,2393.77,478.16,0.14333,0.67521
51,1,2408.38,470.81,0.14309,0.67568
51,1,2424.74,472.43,0.14314,0.67622
51,1,2430.79,479.77,0.14338,0.67641
51,1,2436.86,495.25,0.14389,0.67661
51,1,2436.06,514.01,0.1445,0.67658
51,1,2442.98,528.68,0.14498,0.67681
51,1,2427.56,550.3,0.14569,0.6763
51,1,2419.87,566.2,0.1462,0.67605
51,1,2414.35,592.29,0.14706,0.67587
51,1,2409.28,618.8,0.14792,0.6757
51,1,2397.74,642.45,0.14869,0.67532
51,1,2379.3,657.14,0.14917,0.67472
51,1,2353.95,663.68,0.14939,0.67389
51,1,2333.3,663.29,0.14937,0.67322
51,1,2311.78,656.38,0.14915,0.67252
51,1,2289.36,641.72,0.14867,0.67179
51,1,2274.1,621.05,0.14799,0.6713
51,1,2264.15,605.98,0.1475,0.67097
51,1,2254.18,586.83,0.14687,0.67065
51,1,2240.8,575.42,0.1465,0.67022
51,1,2229.17,572.17,0.14639,0.66984
51,1,2214.12,574.22,0.14646,0.66935
51,1,2202.52,578.72,0.14661,0.66897
51,1,2196.54,588.51,0.14693,0.66878
51,1,2190.14,601.15,0.14734,0.66857
51,1,2182.45,612.57,0.14771,0.66831
51,1,2170.03,626.45,0.14816,0.66791
51,1,2156.73,634.61,0.14843,0.66747
51,1,2140.43,642.78,0.1487,0.66694
51,1,2122.38,645.65,0.14879,0.66635
51,1,2107.75,645.67,0.14879,0.66588
51,1,2090.52,637.94,0.14854,0.66532
51,1,2078.01,631.02,0.14831,0.66491
51,1,2065.05,619.22,0.14793,0.66449
51,1,2047.35,606.19,0.1475,0.66392
51,1,2019.56,596.03,0.14717,0.66301
51,1,1994.18,597.28,0.14721,0.66219
51,1,1966.66,597.72,0.14722,0.66129
51,1,1938.71,599.79,0.14729,0.66038
51,1,1913.34,602.26,0.14737,0.65955
51,1,1895.31,608.81,0.14758,0.65896
51,1,1876.86,616.17,0.14782,0.65836
51,1,1859.66,617.01,0.14785,0.6578
51,1,1838.6,620.3,0.14795,0.65711
51,1,1824.47,630.51,0.14828,0.65665
51,1,1811.19,639.09,0.14856,0.65622
51,1,1795.29,641.96,0.14866,0.6557
51,1,1782.81,639.53,0.14858,0.65529
51,1,1768.12,628.95,0.14823,0.65482
51,1,1755.52,609.4,0.14759,0.65441
51,1,1745.08,590.25,0.14697,0.65408
51,1,1737.61,564.99,0.14614,0.65384
51,1,1734.78,525.69,0.14486,0.65375
51,1,1735.15,515.5,0.14453,0.65377
51,1,1735.5,502.86,0.14411,0.65378
51,1,1735.43,491.45,0.14374,0.65378
51,1,1742.24,479.21,0.14334,0.65401
51,1,1753.4,475.11,0.14321,0.65437
51,1,1766.31,475.1,0.14321,0.65479
51,1,1780.95,474.67,0.14319,0.65527
51,1,1787.81,470.99,0.14308,0.65549
51,1,1792.93,462.83,0.14281,0.65566
51,1,1795.03,454.27,0.14253,0.65573
51,1,1791.94,441.22,0.1421,0.65563
51,1,1788,431.04,0.14177,0.6555
51,1,1780.57,412.29,0.14116,0.65527
51,1,1783.06,395.98,0.14063,0.65535
51,1,1785.1,377.22,0.14001,0.65542
51,1,1783.75,366.22,0.13965,0.65538
51,1,1774.65,356.44,0.13934,0.65508
51,1,1757.81,349.54,0.13911,0.65454
51,1,1737.13,347.12,0.13903,0.65387
51,1,1719.92,341.27,0.13884,0.65331
51,1,1709.09,330.68,0.13849,0.65296
51,1,1704.22,309.49,0.1378,0.6528
51,1,1710.91,276.45,0.13672,0.65303
51,1,1712.81,233.23,0.13531,0.6531
51,1,1721.23,200.6,0.13425,0.65338
51,1,1727.07,168.53,0.1332,0.65357
51,1,1727.82,149.36,0.13257,0.6536
51,1,1728.54,125.31,0.13179,0.65363
51,1,1728.43,104.92,0.13112,0.65363
51,1,1726.15,83.72,0.13043,0.65356
51,1,1722.19,71.09,0.13002,0.65343
51,1,1713.93,58.87,0.12962,0.65317
51,1,1706.56,51.54,0.12938,0.65293
51,1,1687.08,38.11,0.12894,0.6523
51,1,1662.42,25.51,0.12853,0.6515
51,1,1629.16,16.18,0.12822,0.65042
51,1,1593.57,3.98,0.12782,0.64927
51,1,1573.24,-5.37,0.12751,0.64861
51,1,1547.3,-15.93,0.12717,0.64777
51,1,1523.94,-26.9,0.12681,0.64701
51,1,1496.71,-35.42,0.12653,0.64613
51,1,1478.15,-37.84,0.12645,0.64553
51,1,1458.32,-35.36,0.12653,0.64488
51,1,1419.14,-24.69,0.12688,0.64361
51,1,1386.43,-14.85,0.1272,0.64255
51,1,1359.75,-6.25,0.12747,0.64168
51,1,1330.51,4.81,0.12783,0.64072
51,1,1300.82,13.84,0.12813,0.63976
51,1,1277.18,24.89,0.12849,0.63899
51,1,1257.05,42.46,0.12906,0.63833
51,1,1237.77,58.39,0.12958,0.6377
51,1,1216.3,69.85,0.12995,0.637
51,1,1191.72,75.86,0.13014,0.6362
51,1,1170.62,79.16,0.13025,0.63551
51,1,1144.82,86.55,0.13049,0.63467
51,1,1125.05,93.93,0.13073,0.63403
51,1,1101.46,108.66,0.13121,0.63326
51,1,1086.88,117.25,0.13149,0.63278
51,1,1071.04,129.51,0.13189,0.63226
51,1,1052.61,142.19,0.1323,0.63166
51,1,1035.87,149.56,0.13254,0.63111
51,1,1022.16,158.56,0.13283,0.63067
51,1,1010.21,171.64,0.13326,0.63027
51,1,1002.59,186.74,0.13375,0.63002
51,1,998.88,205.91,0.13438,0.6299
51,1,986.36,237.08,0.13539,0.62948
51,1,974.03,254.64,0.13597,0.62907
51,1,959.95,269.76,0.13646,0.62861
51,1,944.15,283.65,0.13691,0.62809
51,1,935.22,296.31,0.13732,0.6278
51,1,932.33,308.96,0.13774,0.6277
51,1,932.89,323.23,0.1382,0.62771
51,1,939.07,338.71,0.13871,0.62791
51,1,950.9,360.3,0.13941,0.62829
51,1,956.22,375.78,0.13992,0.62846
51,1,956.82,393.72,0.1405,0.62847
51,1,954.37,407.99,0.14097,0.62839
51,1,947.63,423.1,0.14146,0.62816
51,1,938.72,436.16,0.14189,0.62787
51,1,928.47,444.34,0.14216,0.62753
51,1,912.15,447.64,0.14226,0.627
51,1,893.65,448.9,0.1423,0.6264
51,1,874.7,448.13,0.14228,0.62578
51,1,857.43,442.05,0.14208,0.62522
51,1,844.88,435.56,0.14186,0.62482
51,1,840.53,431.49,0.14173,0.62468
51,1,834.86,424.16,0.14149,0.62449
51,1,832.61,413.98,0.14116,0.62442
51,1,832.5,403.37,0.14081,0.62442
51,1,832.86,396.44,0.14058,0.62444
51,1,840.07,385.42,0.14023,0.62468
51,1,848.18,378.47,0.14,0.62494
51,1,859.69,367.02,0.13963,0.62532
51,1,862.58,354.78,0.13923,0.62542
51,1,860.75,344.19,0.13888,0.62536
51,1,850.95,332.18,0.13849,0.62505
51,1,833.24,326.52,0.1383,0.62447
51,1,816.83,322.07,0.13816,0.62394
51,1,800.02,320.48,0.1381,0.62339
51,1,778.49,321.34,0.13813,0.62269
51,1,759.17,326.69,0.1383,0.62206
51,1,742.48,337.33,0.13865,0.62152
51,1,725.35,345.93,0.13893,0.62096
51,1,712.45,347.6,0.13898,0.62054
51,1,699.08,346,0.13893,0.6201
51,1,689.57,342.35,0.13881,0.61979
51,1,677.43,334.63,0.13856,0.6194
51,1,656.25,326.94,0.1383,0.61872
51,1,629.87,316.81,0.13797,0.61786
51,1,616.84,306.24,0.13762,0.61744
51,1,605.46,289.96,0.13709,0.61708
51,1,597.14,277.34,0.13668,0.61681
51,1,587.12,267.17,0.13635,0.61649
51,1,576.68,257.82,0.13604,0.61615
51,1,571.83,248.04,0.13572,0.616
51,1,568.25,235.82,0.13532,0.61589
51,1,566.82,223.18,0.13491,0.61584
51,1,566.65,207.28,0.13439,0.61584
51,1,569.89,188.1,0.13376,0.61596
51,1,572.27,169.75,0.13316,0.61604
51,1,574.89,149.87,0.13252,0.61613
51,1,556.02,142.86,0.13229,0.61552
51,1,540.9,140.05,0.13219,0.61503
51,1,534.02,140.88,0.13222,0.61481
51,1,525.85,142.53,0.13227,0.61454
51,1,520.98,145.69,0.13238,0.61438
51,1,519.1,155.6,0.1327,0.61432
51,1,518.57,165.6,0.13302,0.6143
51,1,514.18,178.44,0.13344,0.61415
51,1,508.3,188.02,0.13376,0.61395
51,1,498.12,191.72,0.13388,0.61362
51,1,487.33,193.05,0.13392,0.61327
51,1,472.3,194.64,0.13397,0.61278
51,1,465.42,196.29,0.13402,0.61256
51,1,458.5,200.59,0.13416,0.61233
51,1,455.98,210.54,0.13449,0.61225
51,1,457.59,231.05,0.13516,0.61229
51,1,456.32,240.4,0.13546,0.61225
51,1,454.3,244.93,0.13561,0.61218
51,1,447.92,251.47,0.13582,0.61197
51,1,440.73,255.36,0.13595,0.61173
51,1,426.5,257.97,0.13603,0.61127
51,1,414.06,262.9,0.13619,0.61086
51,1,402.95,270.27,0.13643,0.6105
51,1,391.18,287.84,0.137,0.61011
51,1,389.55,302.52,0.13748,0.61005
51,1,391.54,317.69,0.13798,0.61011
51,1,404.97,342.53,0.13879,0.61054
51,1,434.27,377.28,0.13993,0.61148
51,1,440.94,394.73,0.1405,0.61169
51,1,441.9,402.48,0.14075,0.61171
51,1,440.32,414.31,0.14114,0.61166
51,1,436.8,424.23,0.14146,0.61154
51,1,436.66,432.67,0.14173,0.61153
51,1,440.99,445.37,0.14215,0.61167
51,1,450.23,451.8,0.14236,0.61197
51,1,480.6,463.92,0.14276,0.61295
51,1,515.1,478.13,0.14323,0.61407
51,1,518.89,482.48,0.14337,0.61419
51,1,518.66,488.72,0.14357,0.61418
51,1,516.39,493.68,0.14373,0.6141
51,1,513.61,498.52,0.14389,0.61401
51,1,507.22,503.84,0.14406,0.6138
51,1,498.26,510.39,0.14428,0.61351
51,1,483.75,519.8,0.14458,0.61303
51,1,466.92,527.39,0.14483,0.61248
51,1,442.2,535,0.14508,0.61167
51,1,422.42,537.47,0.14515,0.61103
51,1,401.43,537.52,0.14515,0.61034
51,1,383.05,537.57,0.14515,0.60975
51,1,358.18,542.62,0.14532,0.60893
51,1,336.08,558.85,0.14584,0.60821
51,1,319.25,576.31,0.14641,0.60765
51,1,303.73,593.77,0.14698,0.60714
51,1,279.01,610.02,0.14751,0.60633
51,1,254.24,621.28,0.14787,0.60552
51,1,224.33,641.27,0.14852,0.60453
51,1,208.71,650.03,0.14881,0.60402
51,1,172.16,662.58,0.14921,0.60282
51,1,130.54,687.58,0.15003,0.60146
51,1,99.44,713.8,0.15088,0.60043
51,1,69.66,740.01,0.15173,0.59945
51,1,44.84,746.31,0.15193,0.59864
51,1,18.49,737.69,0.15165,0.59778
51,1,2.64,729.03,0.15137,0.59727
51,1,-31.45,729.14,0.15137,0.59616
51,1,-44.54,730.43,0.15141,0.59573
51,1,-43.24,846.14,0.15518,0.59572
51,1,-42.51,855.34,0.15548,0.59574
51,1,-42.22,864.55,0.15578,0.59574
51,1,-41.78,873.76,0.15609,0.59575
51,1,-41.24,880.29,0.1563,0.59577
51,1,-41.69,889.5,0.1566,0.59575
51,1,-42.44,898.72,0.1569,0.59572
51,1,-42.71,904.21,0.15708,0.59571
51,1,-42.71,904.28,0.15708,0.59571
51,1,-42.89,907.93,0.1572,0.5957
51,1,-43.64,917.14,0.1575,0.59567
51,1,-44.1,926.35,0.1578,0.59565
51,1,-44.85,935.56,0.1581,0.59562
51,1,-45.3,944.77,0.1584,0.5956
51,1,-46.05,953.98,0.1587,0.59557
51,1,-46.5,963.04,0.159,0.59555
51,1,-47.25,972.26,0.1593,0.59552
51,1,-47.7,981.47,0.1596,0.5955
51,1,-48.45,990.68,0.1599,0.59547
51,1,-48.79,997.74,0.16013,0.59546
51,1,.,.,.,.
51,1,2342.78,990.22,0.16005,0.67349
51,1,2365.33,997.84,0.1603,0.67422
51,1,2387.04,995.54,0.16022,0.67493
51,1,2402.29,987.12,0.15995,0.67543
51,1,2409.5,979.48,0.1597,0.67567
51,1,2422.35,974.89,0.15955,0.67609
51,1,2436.84,978.7,0.15967,0.67656
51,1,2444.11,987.09,0.15995,0.6768
51,1,2462.63,993.19,0.16015,0.6774
51,1,2480.32,993.18,0.16015,0.67798
51,1,2497.19,985.53,0.1599,0.67853
51,1,2505.14,954.98,0.1589,0.67879
51,1,2503.49,938.95,0.15838,0.67874
51,1,2501.04,927.49,0.158,0.67866
51,1,2490.53,911.46,0.15748,0.67832
51,1,2477.63,902.31,0.15718,0.6779
51,1,2455.86,888.58,0.15673,0.67719
51,1,2448.58,875.6,0.15631,0.67695
51,1,2444.5,858.8,0.15576,0.67682
51,1,2438.04,850.41,0.15548,0.67661
51,1,2429.98,846.6,0.15536,0.67635
51,1,2409.83,838.21,0.15508,0.67569
51,1,2392.12,837.46,0.15506,0.67512
51,1,2368,845.88,0.15533,0.67433
51,1,2355.96,853.52,0.15558,0.67394
51,1,2354.37,860.4,0.15581,0.67388
51,1,2356.01,867.27,0.15603,0.67394
51,1,2361.68,879.48,0.15643,0.67412
51,1,2362.57,902.39,0.15718,0.67415
51,1,2353,924.54,0.1579,0.67383
51,1,2341,943.64,0.15853,0.67344
51,1,2334.66,969.61,0.15937,0.67323
51,1,.,.,.,.
51,1,4171.43,1058.32,0.16226,0.73315
51,1,4177.4,1047.73,0.16191,0.73335
51,1,4180.05,1042.12,0.16173,0.73343
51,1,4185.35,1034.02,0.16147,0.7336
51,1,4197.88,1022.82,0.1611,0.73401
51,1,4213.66,1017.23,0.16092,0.73453
51,1,4228.12,1014.75,0.16084,0.735
51,1,4239.96,1010.41,0.16069,0.73538
51,1,4245.24,1004.18,0.16049,0.73555
51,1,4250.53,997.33,0.16027,0.73572
51,1,4262.38,992.98,0.16012,0.73611
51,1,4273.54,991.75,0.16008,0.73647
51,1,4288.63,994.26,0.16016,0.73697
51,1,4294.51,998.63,0.16031,0.73716
51,1,4301.7,1004.25,0.16049,0.7374
51,1,4311.49,1012.99,0.16077,0.73772
51,1,4317.97,1026.71,0.16122,0.73793
51,1,4323.16,1037.31,0.16157,0.7381
51,1,4327.68,1047.91,0.16191,0.73825
51,1,4328.94,1056.64,0.1622,0.73829
51,1,4328.86,1069.73,0.16263,0.73829
51,1,4328.8,1080.32,0.16297,0.73829
51,1,4328.75,1088.43,0.16324,0.73829
51,1,4321.96,1125.19,0.16444,0.73808
51,1,4312.71,1135.15,0.16476,0.73778
51,1,4304.17,1137.63,0.16484,0.7375
51,1,4291.7,1138.24,0.16486,0.7371
51,1,4275.31,1137.59,0.16484,0.73656
51,1,4264.84,1133.22,0.1647,0.73622
51,1,4251.75,1126.97,0.1645,0.73579
51,1,4243.92,1119.48,0.16425,0.73553
51,1,4230.85,1111.99,0.16401,0.7351
51,1,4219.05,1108.86,0.16391,0.73472
51,1,4195.44,1106.96,0.16385,0.73395
51,1,4183.01,1101.96,0.16368,0.73354
51,1,4174.51,1095.72,0.16348,0.73326
51,1,4169.96,1088.23,0.16324,0.73311
51,1,4168.71,1076.39,0.16285,0.73307
52,1,3476.37,1176.58,0.16614,0.71048
52,1,3483.47,1196.55,0.16679,0.71071
52,1,3524.91,1239.8,0.1682,0.71207
52,1,3540.63,1283.74,0.16964,0.71259
52,1,3550.42,1322.51,0.1709,0.71291
52,1,3554.86,1328.86,0.17111,0.71305
52,1,3562.75,1332.62,0.17123,0.71331
52,1,3578.06,1338.74,0.17143,0.71381
52,1,3618.04,1353.33,0.17191,0.71512
52,1,3623.33,1356.93,0.17203,0.71529
52,1,3628.37,1368.84,0.17241,0.71546
52,1,3629.54,1379.31,0.17276,0.7155
52,1,3627.83,1385.28,0.17295,0.71544
52,1,3604.31,1428.52,0.17436,0.71468
52,1,3602.05,1433.66,0.17453,0.71461
52,1,3597.33,1440.74,0.17476,0.71445
52,1,3595.4,1447.15,0.17497,0.71439
52,1,3595.85,1455.79,0.17526,0.71441
52,1,3616.79,1508.71,0.17698,0.71509
52,1,3622.45,1539.73,0.178,0.71528
52,1,3623.34,1563.45,0.17877,0.71531
52,1,3621.3,1609.06,0.18026,0.71525
52,1,3623.18,1620,0.18062,0.71531
52,1,3626.51,1628.22,0.18089,0.71542
52,1,3635.09,1642.82,0.18136,0.71571
52,1,3635.55,1649.2,0.18157,0.71572
52,1,3634.58,1652.39,0.18168,0.71569
52,1,3632.65,1656.95,0.18182,0.71563
52,1,3631.18,1667.9,0.18218,0.71558
52,1,3629.74,1682.38,0.18265,0.71553
52,1,3632.07,1690.7,0.18293,0.71561
52,1,3637.92,1697.08,0.18313,0.7158
52,1,3646.12,1706.88,0.18345,0.71607
52,1,3653.3,1713.75,0.18368,0.71631
52,1,3658.41,1723.55,0.184,0.71648
52,1,3658.4,1726.49,0.18409,0.71648
52,1,3657.78,1735.41,0.18439,0.71646
52,1,3654.23,1746.09,0.18474,0.71634
52,1,3644.93,1759.8,0.18518,0.71604
52,1,3642.83,1774.5,0.18566,0.71597
52,1,3647.91,1796.06,0.18637,0.71614
52,1,3658.12,1816.65,0.18704,0.71648
52,1,3669.37,1835.27,0.18765,0.71685
52,1,3685.75,1852.92,0.18822,0.71739
52,1,3713.42,1875.48,0.18896,0.7183
52,1,3727.74,1893.12,0.18954,0.71877
52,1,3734.86,1913.71,0.19021,0.719
52,1,3742.72,1939.4,0.19105,0.71926
52,1,3754.98,1957.04,0.19162,0.71967
52,1,3777.5,1976.66,0.19226,0.72041
52,1,3812.4,1980.6,0.19239,0.72155
52,1,3849.37,1980.63,0.19239,0.72277
52,1,3891.48,1978.71,0.19233,0.72415
52,1,3921.26,1978.74,0.19233,0.72512
52,1,3952.02,1987.59,0.19262,0.72614
52,1,3981.76,1996.43,0.1929,0.72711
52,1,4030.98,2016.58,0.19356,0.72873
52,1,4040.49,2019.01,0.19364,0.72904
52,1,4057.42,2021.24,0.19371,0.7296
52,1,4057.28,2019.9,0.19367,0.72959
52,1,4057.16,2016.19,0.19355,0.72959
52,1,4057.03,2012.48,0.19343,0.72958
52,1,4057.19,2009.22,0.19332,0.72959
52,1,4056.77,2005.95,0.19321,0.72957
52,1,4056.94,2002.54,0.1931,0.72958
52,1,4056.51,1999.27,0.19299,0.72956
52,1,4056.38,1995.71,0.19288,0.72956
52,1,4056.55,1992.3,0.19277,0.72956
52,1,4056.42,1988.73,0.19265,0.72956
52,1,4056.29,1985.02,0.19253,0.72955
52,1,4055.72,1981.76,0.19242,0.72954
52,1,4055.3,1978.49,0.19232,0.72952
52,1,4054.42,1976.26,0.19224,0.72949
52,1,4052.51,1974.48,0.19218,0.72943
52,1,4050.6,1972.7,0.19213,0.72937
52,1,4048.24,1971.36,0.19208,0.72929
52,1,4046.32,1970.32,0.19205,0.72922
52,1,4046.33,1968.51,0.19199,0.72922
52,1,4046.33,1968.48,0.19199,0.72922
52,1,4046.33,1968.45,0.19199,0.72922
52,1,4046.33,1968.39,0.19199,0.72922
52,1,4046.33,1968.39,0.19199,0.72922
52,1,4046.33,1968.39,0.19199,0.72922
52,1,4046.33,1968.24,0.19198,0.72922
52,1,4047.38,1965.57,0.19189,0.72926
52,1,4048.29,1962.9,0.19181,0.72929
52,1,4049.33,1960.38,0.19172,0.72932
52,1,4051.56,1958.75,0.19167,0.72939
52,1,4054.81,1959.05,0.19168,0.7295
52,1,4057.91,1959.64,0.1917,0.7296
52,1,4060.57,1960.54,0.19173,0.72969
52,1,4063.53,1959.65,0.1917,0.72979
52,1,4064.43,1957.13,0.19162,0.72982
52,1,4065.48,1955.2,0.19155,0.72985
52,1,4066.97,1952.98,0.19148,0.7299
52,1,4069.93,1952.83,0.19148,0.73
52,1,4072.88,1953.43,0.1915,0.73009
52,1,4075.98,1954.02,0.19152,0.73019
52,1,4079.24,1953.58,0.1915,0.7303
52,1,4082.2,1952.7,0.19147,0.7304
52,1,4085.16,1951.81,0.19144,0.7305
52,1,4088.12,1950.92,0.19141,0.73059
52,1,4090.64,1949.74,0.19137,0.73067
52,1,4094.05,1949.3,0.19136,0.73079
52,1,4097.01,1948.41,0.19133,0.73088
52,1,4099.82,1947.52,0.1913,0.73098
52,1,4103.23,1946.93,0.19128,0.73109
52,1,4106.63,1946.49,0.19127,0.7312
52,1,4109.45,1945.6,0.19124,0.73129
52,1,4112.85,1945.16,0.19122,0.7314
52,1,4116.25,1944.57,0.1912,0.73151
52,1,4119.07,1943.68,0.19118,0.73161
52,1,4122.91,1943.54,0.19117,0.73173
52,1,4126.61,1943.4,0.19117,0.73185
52,1,4129.13,1942.95,0.19115,0.73193
52,1,4130.91,1941.77,0.19111,0.73199
52,1,4131.66,1938.8,0.19102,0.73202
52,1,4132.57,1936.13,0.19093,0.73205
52,1,4134.35,1934.2,0.19087,0.7321
52,1,4137.02,1933.02,0.19083,0.73219
52,1,4138.36,1932.28,0.1908,0.73224
52,1,4141.46,1932.13,0.1908,0.73234
52,1,4143.37,1933.92,0.19086,0.7324
52,1,4145.29,1935.7,0.19091,0.73246
52,1,4147.2,1937.33,0.19097,0.73253
52,1,4149.11,1939.12,0.19103,0.73259
52,1,4152.81,1938.97,0.19102,0.73271
52,1,4155.47,1938.53,0.19101,0.7328
52,1,4158.43,1937.64,0.19098,0.73289
52,1,4162.13,1937.5,0.19097,0.73302
52,1,4162.72,1937.48,0.19097,0.73304
52,1,4165.83,1937.36,0.19097,0.73314
52,1,4169.23,1937.51,0.19097,0.73325
52,1,4171.88,1938.55,0.19101,0.73334
52,1,4174.54,1939.44,0.19104,0.73342
52,1,4177.19,1940.49,0.19107,0.73351
52,1,4179.4,1941.83,0.19111,0.73358
52,1,4182.06,1942.87,0.19115,0.73367
52,1,4184.42,1944.21,0.19119,0.73375
52,1,4186.63,1945.54,0.19123,0.73382
52,1,4190.02,1945.85,0.19124,0.73393
52,1,4193.43,1945.26,0.19122,0.73404
52,1,4196.68,1944.82,0.19121,0.73415
52,1,4199.64,1945.41,0.19123,0.73425
