,household_id,household_id2,rural,saq01,saq02,saq03,saq06,saq08,hh_saq09,hh_saq11,hh_saq12
235,1030400101001,10304088800101001,1,1,3,4,1,1,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
236,1030400101014,10304088800101014,1,1,3,4,1,14,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
237,1030400101027,10304088800101027,1,1,3,4,1,27,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
238,1030400101040,10304088800101040,1,1,3,4,1,40,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
239,1030400101054,10304088800101054,1,1,3,4,1,54,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
240,1030400101067,10304088800101067,1,1,3,4,1,67,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
241,1030400101077,10304088800101077,1,1,3,4,1,77,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
242,1030400101085,10304088800101085,1,1,3,4,1,85,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
243,1030400101104,10304088800101104,1,1,3,4,1,104,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
244,1030400101115,10304088800101115,1,1,3,4,1,115,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
245,1030400101120,10304088800101120,1,1,3,4,1,120,9.0,**CONFIDENTIAL**,**CONFIDENTIAL**
246,1030400101135,10304088800101135,1,1,3,4,1,135,9.0,**CONFIDENTIAL**,**CONFIDENTIAL**
247,1030501202001,10305088801202001,1,1,3,5,12,1,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
248,1030501202022,10305088801202022,1,1,3,5,12,22,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
249,1030501202036,10305088801202036,1,1,3,5,12,36,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
250,1030501202043,10305088801202043,1,1,3,5,12,43,9.0,**CONFIDENTIAL**,**CONFIDENTIAL**
251,1030501202059,10305088801202059,1,1,3,5,12,59,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
252,1030501202065,10305088801202065,1,1,3,5,12,65,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
253,1030501202086,10305088801202086,1,1,3,5,12,86,11.0,**CONFIDENTIAL**,**CONFIDENTIAL**
254,1030501202107,10305088801202107,1,1,3,5,12,107,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
255,1030501202130,10305088801202130,1,1,3,5,12,130,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
256,1030501202137,10305088801202137,1,1,3,5,12,137,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
257,1030501202152,10305088801202152,1,1,3,5,12,152,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
258,1030501202174,10305088801202174,1,1,3,5,12,174,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
259,1030600608021,10306088800608021,1,1,3,6,6,21,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
260,1030600608036,10306088800608036,1,1,3,6,6,36,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
261,1030600608043,10306088800608043,1,1,3,6,6,43,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
262,1030600608062,10306088800608062,1,1,3,6,6,62,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
263,1030600608088,10306088800608088,1,1,3,6,6,88,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
264,1030600608112,10306088800608112,1,1,3,6,6,112,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
265,1030600608122,10306088800608122,1,1,3,6,6,122,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
266,1030600608133,10306088800608133,1,1,3,6,6,133,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
267,1030600608152,10306088800608152,1,1,3,6,6,152,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
268,1030600608174,10306088800608174,1,1,3,6,6,174,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
269,1030600608196,10306088800608196,1,1,3,6,6,196,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
270,1030700116004,10307088800116004,2,1,3,7,1,4,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
271,1030700116016,10307088800116016,2,1,3,7,1,16,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
272,1030700116028,10307088800116028,2,1,3,7,1,28,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
273,1030700116040,10307088800116040,2,1,3,7,1,40,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
274,1030700116064,10307088800116064,2,1,3,7,1,64,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
275,1030700116076,10307088800116076,2,1,3,7,1,76,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
276,1030700116088,10307088800116088,2,1,3,7,1,88,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
277,1030700116100,10307088800116100,2,1,3,7,1,100,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
278,1030700116112,10307088800116112,2,1,3,7,1,112,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
279,1030700116124,10307088800116124,2,1,3,7,1,124,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
280,1030700116136,10307088800116136,2,1,3,7,1,136,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
281,1030700709006,10307088800709006,1,1,3,7,7,6,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
282,1030700709025,10307088800709025,1,1,3,7,7,25,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
283,1030700709043,10307088800709043,1,1,3,7,7,43,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
284,1030700709061,10307088800709061,1,1,3,7,7,61,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
285,1030700709079,10307088800709079,1,1,3,7,7,79,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
286,1030700709097,10307088800709097,1,1,3,7,7,97,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
287,1030700709115,10307088800709115,1,1,3,7,7,115,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
288,1030700709133,10307088800709133,1,1,3,7,7,133,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
289,1030700709151,10307088800709151,1,1,3,7,7,151,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
290,1030700709166,10307088800709166,1,1,3,7,7,166,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
291,1030700709167,10307088800709167,1,1,3,7,7,167,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
292,1030700709171,10307088800709171,1,1,3,7,7,171,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
293,1030900101001,10309010100101001,3,1,3,9,1,1,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
294,1030900101011,10309010100101011,3,1,3,9,1,11,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
295,1030900101021,10309010100101021,3,1,3,9,1,21,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
296,1030900101031,10309010100101031,3,1,3,9,1,31,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
297,1030900101041,10309010100101041,3,1,3,9,1,41,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
298,1030900101051,10309010100101051,3,1,3,9,1,51,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
299,1030900101061,10309010100101061,3,1,3,9,1,61,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
300,1030900101071,10309010100101071,3,1,3,9,1,71,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
301,1030900101081,10309010100101081,3,1,3,9,1,81,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
302,1030900101091,10309010100101091,3,1,3,9,1,91,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
303,1030900101101,10309010100101101,3,1,3,9,1,101,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
304,1030900101121,10309010100101121,3,1,3,9,1,121,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
305,1030900101141,10309010100101141,3,1,3,9,1,141,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
306,1040101204003,10401088801204003,1,1,4,1,12,3,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
307,1040101204009,10401088801204009,1,1,4,1,12,9,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
308,1040101204022,10401088801204022,1,1,4,1,12,22,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
309,1040101204045,10401088801204045,1,1,4,1,12,45,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
310,1040101204063,10401088801204063,1,1,4,1,12,63,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
311,1040101204081,10401088801204081,1,1,4,1,12,81,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
312,1040101204099,10401088801204099,1,1,4,1,12,99,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
313,1040101204118,10401088801204118,1,1,4,1,12,118,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
314,1040101204136,10401088801204136,1,1,4,1,12,136,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
315,1040101204154,10401088801204154,1,1,4,1,12,154,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
316,1040101204172,10401088801204172,1,1,4,1,12,172,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
317,1040300109011,10403020100109011,2,1,4,3,1,11,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
318,1040300109023,10403020100109023,2,1,4,3,1,23,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
319,1040300109035,10403020100109035,2,1,4,3,1,35,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
320,1040300109047,10403020100109047,2,1,4,3,1,47,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
321,1040300109059,10403020100109059,2,1,4,3,1,59,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
322,1040300109071,10403020100109071,2,1,4,3,1,71,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
323,1040300109083,10403020100109083,2,1,4,3,1,83,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
324,1040300109095,10403020100109095,2,1,4,3,1,95,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
325,1040300109107,10403020100109107,2,1,4,3,1,107,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
326,1040300109119,10403020100109119,2,1,4,3,1,119,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
327,1040300109131,10403020100109131,2,1,4,3,1,131,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
328,1040300109143,10403020100109143,2,1,4,3,1,143,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
329,1040300404002,10403088800404002,1,1,4,3,4,2,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
330,1040300404014,10403088800404014,1,1,4,3,4,14,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
331,1040300404027,10403088800404027,1,1,4,3,4,27,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
332,1040300404040,10403088800404040,1,1,4,3,4,40,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
333,1040300404053,10403088800404053,1,1,4,3,4,53,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
334,1040300404065,10403088800404065,1,1,4,3,4,65,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
335,1040300404074,10403088800404074,1,1,4,3,4,74,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
336,1040300404079,10403088800404079,1,1,4,3,4,79,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
337,1040300404093,10403088800404093,1,1,4,3,4,93,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
338,1040300404106,10403088800404106,1,1,4,3,4,106,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
339,1040300404118,10403088800404118,1,1,4,3,4,118,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
340,1040300404143,10403088800404143,1,1,4,3,4,143,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
341,1040400103001,10404088800103001,1,1,4,4,1,1,9.0,**CONFIDENTIAL**,**CONFIDENTIAL**
342,1040400103011,10404088800103011,1,1,4,4,1,11,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
343,1040400103016,10404088800103016,1,1,4,4,1,16,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
344,1040400103031,10404088800103031,1,1,4,4,1,31,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
345,1040400103046,10404088800103046,1,1,4,4,1,46,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
346,1040400103047,10404088800103047,1,1,4,4,1,47,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
347,1040400103062,10404088800103062,1,1,4,4,1,62,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
348,1040400103077,10404088800103077,1,1,4,4,1,77,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
349,1040400103092,10404088800103092,1,1,4,4,1,92,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
350,1040400103107,10404088800103107,1,1,4,4,1,107,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
351,1040400103122,10404088800103122,1,1,4,4,1,122,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
352,1040400103137,10404088800103137,1,1,4,4,1,137,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
353,1040500701004,10405088800701004,1,1,4,5,7,4,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
354,1040500701025,10405088800701025,1,1,4,5,7,25,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
355,1040500701046,10405088800701046,1,1,4,5,7,46,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
356,1040500701062,10405088800701062,1,1,4,5,7,62,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
357,1040500701070,10405088800701070,1,1,4,5,7,70,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
358,1040500701114,10405088800701114,1,1,4,5,7,114,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
359,1040500701135,10405088800701135,1,1,4,5,7,135,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
360,1040500701141,10405088800701141,1,1,4,5,7,141,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
361,1040500701158,10405088800701158,1,1,4,5,7,158,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
362,1040500701179,10405088800701179,1,1,4,5,7,179,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
363,1040500701200,10405088800701200,1,1,4,5,7,200,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
364,1040600803003,10406088800803003,1,1,4,6,8,3,9.0,**CONFIDENTIAL**,**CONFIDENTIAL**
365,1040600803020,10406088800803020,1,1,4,6,8,20,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
366,1040600803033,10406088800803033,1,1,4,6,8,33,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
367,1040600803055,10406088800803055,1,1,4,6,8,55,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
368,1040600803060,10406088800803060,1,1,4,6,8,60,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
369,1040600803074,10406088800803074,1,1,4,6,8,74,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
370,1040600803117,10406088800803117,1,1,4,6,8,117,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
371,1040600803137,10406088800803137,1,1,4,6,8,137,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
372,1040600803155,10406088800803155,1,1,4,6,8,155,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
373,1040600803183,10406088800803183,1,1,4,6,8,183,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
374,1040600803207,10406088800803207,1,1,4,6,8,207,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
375,1040800402020,10408088800402020,1,1,4,8,4,20,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
376,1040800402039,10408088800402039,1,1,4,8,4,39,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
377,1040800402054,10408088800402054,1,1,4,8,4,54,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
378,1040800402080,10408088800402080,1,1,4,8,4,80,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
379,1040800402098,10408088800402098,1,1,4,8,4,98,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
380,1040800402116,10408088800402116,1,1,4,8,4,116,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
381,1040800402135,10408088800402135,1,1,4,8,4,135,9.0,**CONFIDENTIAL**,**CONFIDENTIAL**
382,1040800402155,10408088800402155,1,1,4,8,4,155,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
383,1040800402167,10408088800402167,1,1,4,8,4,167,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
384,1040800402173,10408088800402173,1,1,4,8,4,173,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
385,1040900306001,10409010100306001,3,1,4,9,3,1,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
386,1040900306012,10409010100306012,3,1,4,9,3,12,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
387,1040900306034,10409010100306034,3,1,4,9,3,34,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
388,1040900306045,10409010100306045,3,1,4,9,3,45,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
389,1040900306056,10409010100306056,3,1,4,9,3,56,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
390,1040900306078,10409010100306078,3,1,4,9,3,78,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
391,1040900306089,10409010100306089,3,1,4,9,3,89,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
392,1040900306100,10409010100306100,3,1,4,9,3,100,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
393,1040900306111,10409010100306111,3,1,4,9,3,111,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
394,1040900306122,10409010100306122,3,1,4,9,3,122,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
395,1040900306133,10409010100306133,3,1,4,9,3,133,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
396,1040900306144,10409010100306144,3,1,4,9,3,144,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
397,1040900306155,10409010100306155,3,1,4,9,3,155,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
398,1050100105007,10501020100105007,3,1,5,1,1,7,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
399,1050100105019,10501020100105019,3,1,5,1,1,19,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
400,1050100105031,10501020100105031,3,1,5,1,1,31,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
401,1050100105043,10501020100105043,3,1,5,1,1,43,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
402,1050100105055,10501020100105055,3,1,5,1,1,55,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
403,1050100105067,10501020100105067,3,1,5,1,1,67,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
404,1050100105079,10501020100105079,3,1,5,1,1,79,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
405,1050100105103,10501020100105103,3,1,5,1,1,103,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
406,1050100105115,10501020100105115,3,1,5,1,1,115,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
407,1050100105127,10501020100105127,3,1,5,1,1,127,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
408,1050100105139,10501020100105139,3,1,5,1,1,139,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
409,1050100105151,10501020100105151,3,1,5,1,1,151,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
410,1050100105163,10501020100105163,3,1,5,1,1,163,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
411,1050100105175,10501020100105175,3,1,5,1,1,175,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
412,1050100105005,10501088800105005,1,1,5,1,1,5,9.0,**CONFIDENTIAL**,**CONFIDENTIAL**
413,1050100105031,10501088800105031,1,1,5,1,1,31,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
414,1050100105037,10501088800105037,1,1,5,1,1,37,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
415,1050100105053,10501088800105053,1,1,5,1,1,53,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
416,1050100105075,10501088800105075,1,1,5,1,1,75,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
417,1050100105077,10501088800105077,1,1,5,1,1,77,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
418,1050100105091,10501088800105091,1,1,5,1,1,91,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
419,1050100105110,10501088800105110,1,1,5,1,1,110,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
420,1050100105136,10501088800105136,1,1,5,1,1,136,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
421,1050100105153,10501088800105153,1,1,5,1,1,153,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
422,1050100105174,10501088800105174,1,1,5,1,1,174,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
423,1050100105200,10501088800105200,1,1,5,1,1,200,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
424,1050200201004,10502088800201004,1,1,5,2,2,4,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
425,1050200201022,10502088800201022,1,1,5,2,2,22,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
426,1050200201027,10502088800201027,1,1,5,2,2,27,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
427,1050200201041,10502088800201041,1,1,5,2,2,41,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
428,1050200201057,10502088800201057,1,1,5,2,2,57,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
429,1050200201078,10502088800201078,1,1,5,2,2,78,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
430,1050200201099,10502088800201099,1,1,5,2,2,99,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
431,1050200201120,10502088800201120,1,1,5,2,2,120,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
432,1050200201142,10502088800201142,1,1,5,2,2,142,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
433,1050200201163,10502088800201163,1,1,5,2,2,163,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
434,1050200201184,10502088800201184,1,1,5,2,2,184,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
435,1050200201205,10502088800201205,1,1,5,2,2,205,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
436,1050200712002,10502088800712002,1,1,5,2,7,2,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
437,1050200712020,10502088800712020,1,1,5,2,7,20,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
438,1050200712035,10502088800712035,1,1,5,2,7,35,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
439,1050200712040,10502088800712040,1,1,5,2,7,40,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
440,1050200712054,10502088800712054,1,1,5,2,7,54,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
441,1050200712064,10502088800712064,1,1,5,2,7,64,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
442,1050200712073,10502088800712073,1,1,5,2,7,73,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
443,1050200712082,10502088800712082,1,1,5,2,7,82,10.0,**CONFIDENTIAL**,**CONFIDENTIAL**
444,1050200712091,10502088800712091,1,1,5,2,7,91,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
445,1050200712100,10502088800712100,1,1,5,2,7,100,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
446,1050200712110,10502088800712110,1,1,5,2,7,110,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
447,1050200712138,10502088800712138,1,1,5,2,7,138,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
448,1050201503002,10502088801503002,1,1,5,2,15,2,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
449,1050201503015,10502088801503015,1,1,5,2,15,15,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
450,1050201503021,10502088801503021,1,1,5,2,15,21,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
451,1050201503026,10502088801503026,1,1,5,2,15,26,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
452,1050201503040,10502088801503040,1,1,5,2,15,40,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
453,1050201503058,10502088801503058,1,1,5,2,15,58,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
454,1050201503076,10502088801503076,1,1,5,2,15,76,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
455,1050201503094,10502088801503094,1,1,5,2,15,94,9.0,**CONFIDENTIAL**,**CONFIDENTIAL**
456,1050201503112,10502088801503112,1,1,5,2,15,112,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
457,1050201503130,10502088801503130,1,1,5,2,15,130,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
458,1050201503148,10502088801503148,1,1,5,2,15,148,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
459,1050201503167,10502088801503167,1,1,5,2,15,167,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
460,1050301501011,10503088801501011,1,1,5,3,15,11,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
461,1050301501062,10503088801501062,1,1,5,3,15,62,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
462,1050301501114,10503088801501114,1,1,5,3,15,114,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
463,1050301501183,10503088801501183,1,1,5,3,15,183,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
464,1050301501236,10503088801501236,1,1,5,3,15,236,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
465,1050301501306,10503088801501306,1,1,5,3,15,306,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
466,1050301501372,10503088801501372,1,1,5,3,15,372,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
467,1050301501503,10503088801501503,1,1,5,3,15,503,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
468,1050301501572,10503088801501572,1,1,5,3,15,572,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
469,1050302304003,10503088802304003,1,1,5,3,23,3,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
470,1050302304015,10503088802304015,1,1,5,3,23,15,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
471,1050302304021,10503088802304021,1,1,5,3,23,21,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
472,1050302304039,10503088802304039,1,1,5,3,23,39,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
473,1050302304053,10503088802304053,1,1,5,3,23,53,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
474,1050302304057,10503088802304057,1,1,5,3,23,57,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
475,1050302304075,10503088802304075,1,1,5,3,23,75,9.0,**CONFIDENTIAL**,**CONFIDENTIAL**
476,1050302304094,10503088802304094,1,1,5,3,23,94,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
477,1050302304112,10503088802304112,1,1,5,3,23,112,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
478,1050302304130,10503088802304130,1,1,5,3,23,130,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
