household_id,household_id2,rural,pw_w3,saq01,saq03,saq06,saq08,hh_s5cq03
3.0802E+12,3.08021E+16,1,1122.492432,3,2,15,177,2
3.0803E+12,3.0803E+16,2,4093.037109,3,3,1,40,1
3.0803E+12,3.0803E+16,2,4093.037109,3,3,1,82,1
3.0803E+12,3.0803E+16,2,4093.037109,3,3,1,124,1
3.0803E+12,3.0803E+16,2,4093.037109,3,3,1,145,2
3.0803E+12,3.0803E+16,2,4093.037109,3,3,1,166,1
3.0803E+12,3.0803E+16,2,4093.037109,3,3,1,187,2
3.0803E+12,3.0803E+16,2,4093.037109,3,3,1,208,1
3.0803E+12,3.0803E+16,2,4093.037109,3,3,1,229,2
3.0803E+12,3.0803E+16,2,4093.037109,3,3,1,250,2
3.0803E+12,3.08031E+16,1,3176.801758,3,3,6,3,2
3.0803E+12,3.08031E+16,1,3176.801758,3,3,6,30,2
3.0803E+12,3.08031E+16,1,3176.801758,3,3,6,59,1
3.0803E+12,3.08031E+16,1,3176.801758,3,3,6,86,2
3.0803E+12,3.08031E+16,1,3176.801758,3,3,6,114,2
3.0803E+12,3.08031E+16,1,3176.801758,3,3,6,143,1
3.0803E+12,3.08031E+16,1,3176.801758,3,3,6,199,1
3.0803E+12,3.08031E+16,1,761.963501,3,3,6,228,2
3.0803E+12,3.08031E+16,1,3176.801758,3,3,6,231,1
3.0803E+12,3.08031E+16,1,3176.801758,3,3,6,259,2
3.0804E+12,3.08041E+16,1,2742.368652,3,4,5,3,2
3.0804E+12,3.08041E+16,1,2742.368652,3,4,5,18,1
3.0804E+12,3.08041E+16,1,2742.368652,3,4,5,33,2
3.0804E+12,3.08041E+16,1,2742.368652,3,4,5,48,2
3.0804E+12,3.08041E+16,1,320.7449036,3,4,5,51,2
3.0804E+12,3.08041E+16,1,2742.368652,3,4,5,64,2
3.0804E+12,3.08041E+16,1,2742.368652,3,4,5,79,1
3.0804E+12,3.08041E+16,1,2742.368652,3,4,5,95,2
3.0804E+12,3.08041E+16,1,2742.368652,3,4,5,110,2
3.0804E+12,3.08041E+16,1,2742.368652,3,4,5,125,2
3.0804E+12,3.08041E+16,1,2742.368652,3,4,5,140,2
3.0804E+12,3.08041E+16,1,320.7449036,3,4,5,142,2
3.0901E+12,3.09011E+16,1,4374.023438,3,1,12,1,2
3.0901E+12,3.09011E+16,1,4374.023438,3,1,12,11,1
3.0901E+12,3.09011E+16,1,4374.023438,3,1,12,16,2
3.0901E+12,3.09011E+16,1,4374.023438,3,1,12,26,2
3.0901E+12,3.09011E+16,1,4374.023438,3,1,12,31,1
3.0901E+12,3.09011E+16,1,4374.023438,3,1,12,46,1
3.0901E+12,3.09011E+16,1,4374.023438,3,1,12,61,1
3.0901E+12,3.09011E+16,1,4374.023438,3,1,12,76,2
3.0901E+12,3.09011E+16,1,4374.023438,3,1,12,92,1
3.0901E+12,3.09011E+16,1,4374.023438,3,1,12,107,2
3.0901E+12,3.09011E+16,1,4374.023438,3,1,12,122,2
3.0901E+12,3.09011E+16,1,4374.023438,3,1,12,137,2
3.0902E+12,3.09021E+16,1,8625.854492,3,2,25,2,2
3.0902E+12,3.09021E+16,1,8625.854492,3,2,25,29,1
3.0902E+12,3.09021E+16,1,8625.854492,3,2,25,56,2
3.0902E+12,3.09021E+16,1,575.0569458,3,2,25,61,2
3.0902E+12,3.09021E+16,1,8625.854492,3,2,25,85,2
3.0902E+12,3.09021E+16,1,8625.854492,3,2,25,112,2
3.0902E+12,3.09021E+16,1,575.0569458,3,2,25,139,2
3.0902E+12,3.09021E+16,1,8625.854492,3,2,25,140,2
3.0902E+12,3.09021E+16,1,8625.854492,3,2,25,194,2
3.0902E+12,3.09021E+16,1,8625.854492,3,2,25,222,2
3.0902E+12,3.09021E+16,1,8625.854492,3,2,25,249,2
3.0902E+12,3.09021E+16,1,3384.393555,3,2,32,2,2
3.0902E+12,3.09021E+16,1,3384.393555,3,2,32,14,2
3.0902E+12,3.09021E+16,1,3384.393555,3,2,32,20,2
3.0902E+12,3.09021E+16,1,3384.393555,3,2,32,38,2
3.0902E+12,3.09021E+16,1,3384.393555,3,2,32,56,2
3.0902E+12,3.09021E+16,1,244.9232178,3,2,32,63,1
3.0902E+12,3.09021E+16,1,3384.393555,3,2,32,75,2
3.0902E+12,3.09021E+16,1,3384.393555,3,2,32,93,2
3.0902E+12,3.09021E+16,1,3384.393555,3,2,32,111,1
3.0902E+12,3.09021E+16,1,3384.393555,3,2,32,129,1
3.0902E+12,3.09021E+16,1,3384.393555,3,2,32,147,1
3.0902E+12,3.09021E+16,1,3384.393555,3,2,32,165,1
3.0903E+12,3.09031E+16,3,13192.48145,3,3,1,27,1
3.0903E+12,3.09031E+16,3,13192.48145,3,3,1,54,1
3.0903E+12,3.09031E+16,3,13192.48145,3,3,1,81,2
3.0903E+12,3.09031E+16,3,13192.48145,3,3,1,108,1
3.0903E+12,3.09031E+16,3,13192.48145,3,3,1,135,1
3.0903E+12,3.09031E+16,3,13192.48145,3,3,1,162,1
3.0903E+12,3.09031E+16,3,13192.48145,3,3,1,189,2
3.0903E+12,3.09031E+16,3,13192.48145,3,3,1,210,1
3.0903E+12,3.09031E+16,3,13192.48145,3,3,1,243,2
3.0903E+12,3.09031E+16,3,13192.48145,3,3,1,270,1
3.0903E+12,3.09031E+16,3,13192.48145,3,3,1,297,1
3.0903E+12,3.09031E+16,3,13192.48145,3,3,1,324,1
3.0903E+12,3.09031E+16,3,13192.48145,3,3,1,351,2
3.0903E+12,3.09031E+16,3,13192.48145,3,3,1,378,2
3.0904E+12,3.09041E+16,1,4476.963867,3,4,7,4,1
3.0904E+12,3.09041E+16,1,4476.963867,3,4,7,16,1
3.0904E+12,3.09041E+16,1,4476.963867,3,4,7,22,1
3.0904E+12,3.09041E+16,1,260.5640259,3,4,7,36,2
3.0904E+12,3.09041E+16,1,4476.963867,3,4,7,40,1
3.0904E+12,3.09041E+16,1,4476.963867,3,4,7,58,2
3.0904E+12,3.09041E+16,1,4476.963867,3,4,7,76,2
3.0904E+12,3.09041E+16,1,4476.963867,3,4,7,94,1
3.0904E+12,3.09041E+16,1,4476.963867,3,4,7,112,1
3.0904E+12,3.09041E+16,1,4476.963867,3,4,7,130,1
3.0904E+12,3.09041E+16,1,4476.963867,3,4,7,148,1
3.0904E+12,3.09041E+16,1,4476.963867,3,4,7,166,1
3.0905E+12,3.09051E+16,1,5463.383301,3,5,11,18,2
3.0905E+12,3.09051E+16,1,5463.383301,3,5,11,33,1
3.0905E+12,3.09051E+16,1,5463.383301,3,5,11,48,2
3.0905E+12,3.09051E+16,1,5463.383301,3,5,11,63,1
3.0905E+12,3.09051E+16,1,512.1921387,3,5,11,67,2
3.0905E+12,3.09051E+16,1,5463.383301,3,5,11,79,2
3.0905E+12,3.09051E+16,1,5463.383301,3,5,11,94,1
3.0905E+12,3.09051E+16,1,5463.383301,3,5,11,110,1
3.0905E+12,3.09051E+16,1,5463.383301,3,5,11,125,2
3.0905E+12,3.09051E+16,1,512.1921387,3,5,11,131,2
3.0905E+12,3.09051E+16,1,5463.383301,3,5,11,141,1
3.0906E+12,3.0906E+16,2,2761.865234,3,6,1,3,1
3.0906E+12,3.0906E+16,2,2761.865234,3,6,1,11,2
3.0906E+12,3.0906E+16,2,2761.865234,3,6,1,35,1
3.0906E+12,3.0906E+16,2,2761.865234,3,6,1,59,2
3.0906E+12,3.0906E+16,2,2761.865234,3,6,1,67,2
3.0906E+12,3.0906E+16,2,2761.865234,3,6,1,91,1
3.1001E+12,3.10011E+16,1,3001.5625,3,1,11,2,1
3.1001E+12,3.10011E+16,1,3001.5625,3,1,11,22,2
3.1001E+12,3.10011E+16,1,3001.5625,3,1,11,36,2
3.1001E+12,3.10011E+16,1,9349.128906,3,1,11,38,2
3.1001E+12,3.10011E+16,1,3001.5625,3,1,11,53,2
3.1001E+12,3.10011E+16,1,3001.5625,3,1,11,77,1
3.1001E+12,3.10011E+16,1,3001.5625,3,1,11,94,1
3.1001E+12,3.10011E+16,1,3001.5625,3,1,11,122,1
3.1001E+12,3.10011E+16,1,9349.128906,3,1,11,126,2
3.1001E+12,3.10011E+16,1,3001.5625,3,1,11,142,2
3.1001E+12,3.10011E+16,1,3001.5625,3,1,11,159,1
3.1001E+12,3.10011E+16,1,3001.5625,3,1,11,174,2
3.1002E+12,3.10021E+16,1,2748.33667,3,2,16,4,1
3.1002E+12,3.10021E+16,1,2748.33667,3,2,16,19,1
3.1002E+12,3.10021E+16,1,2748.33667,3,2,16,34,2
3.1002E+12,3.10021E+16,1,2748.33667,3,2,16,49,2
3.1002E+12,3.10021E+16,1,331.1249084,3,2,16,59,2
3.1002E+12,3.10021E+16,1,2748.33667,3,2,16,65,1
3.1002E+12,3.10021E+16,1,2748.33667,3,2,16,80,2
3.1002E+12,3.10021E+16,1,2748.33667,3,2,16,96,2
3.1002E+12,3.10021E+16,1,2748.33667,3,2,16,111,2
3.1002E+12,3.10021E+16,1,2748.33667,3,2,16,126,2
3.1002E+12,3.10021E+16,1,331.1249084,3,2,16,150,2
3.1004E+12,3.1004E+16,2,2973.06543,3,4,1,14,2
3.1004E+12,3.1004E+16,2,2973.06543,3,4,1,32,1
3.1004E+12,3.1004E+16,2,2973.06543,3,4,1,65,1
3.1004E+12,3.1004E+16,2,2973.06543,3,4,1,82,2
3.1004E+12,3.1004E+16,2,2973.06543,3,4,1,99,2
3.1004E+12,3.1004E+16,2,2973.06543,3,4,1,118,2
3.1004E+12,3.1004E+16,2,2973.06543,3,4,1,139,1
3.1004E+12,3.1004E+16,2,2973.06543,3,4,1,156,2
3.1004E+12,3.1004E+16,2,2973.06543,3,4,1,173,2
3.1004E+12,3.1004E+16,2,2973.06543,3,4,1,205,2
3.1004E+12,3.10041E+16,1,3276.119873,3,4,4,4,2
3.1004E+12,3.10041E+16,1,3276.119873,3,4,4,24,1
3.1004E+12,3.10041E+16,1,4157.512207,3,4,4,67,1
3.1004E+12,3.10041E+16,1,3276.119873,3,4,4,80,2
3.1004E+12,3.10041E+16,1,3276.119873,3,4,4,100,1
3.1004E+12,3.10041E+16,1,3276.119873,3,4,4,120,2
3.1004E+12,3.10041E+16,1,3276.119873,3,4,4,141,2
3.1004E+12,3.10041E+16,1,3276.119873,3,4,4,162,1
3.1004E+12,3.10041E+16,1,3276.119873,3,4,4,183,2
3.1004E+12,3.10041E+16,1,3276.119873,3,4,4,203,2
3.1004E+12,3.10041E+16,1,4157.512207,3,4,4,231,2
3.1101E+12,3.1101E+16,3,1865.720459,3,1,3,1,1
3.1101E+12,3.1101E+16,3,1865.720459,3,1,3,13,2
3.1101E+12,3.1101E+16,3,1865.720459,3,1,3,25,1
3.1101E+12,3.1101E+16,3,1865.720459,3,1,3,37,2
3.1101E+12,3.1101E+16,3,1865.720459,3,1,3,49,1
3.1101E+12,3.1101E+16,3,1865.720459,3,1,3,61,2
3.1101E+12,3.1101E+16,3,1865.720459,3,1,3,73,2
3.1101E+12,3.1101E+16,3,1865.720459,3,1,3,85,2
3.1101E+12,3.1101E+16,3,1865.720459,3,1,3,97,2
3.1101E+12,3.1101E+16,3,1865.720459,3,1,3,109,2
3.1101E+12,3.1101E+16,3,1865.720459,3,1,3,133,2
3.1101E+12,3.1101E+16,3,1865.720459,3,1,3,145,1
3.1101E+12,3.1101E+16,3,1865.720459,3,1,3,157,2
3.1101E+12,3.1101E+16,3,1865.720459,3,1,3,169,1
3.1101E+12,3.1101E+16,3,3108.106689,3,1,7,11,2
3.1101E+12,3.1101E+16,3,3108.106689,3,1,7,26,2
3.1101E+12,3.1101E+16,3,3108.106689,3,1,7,56,1
3.1101E+12,3.1101E+16,3,3108.106689,3,1,7,71,2
3.1101E+12,3.1101E+16,3,3108.106689,3,1,7,86,1
3.1101E+12,3.1101E+16,3,3108.106689,3,1,7,101,1
3.1101E+12,3.1101E+16,3,3108.106689,3,1,7,131,2
3.1101E+12,3.1101E+16,3,3108.106689,3,1,7,146,1
3.1101E+12,3.1101E+16,3,3108.106689,3,1,7,161,1
3.1101E+12,3.1101E+16,3,3108.106689,3,1,7,176,2
3.1101E+12,3.1101E+16,3,3108.106689,3,1,7,191,1
3.1101E+12,3.1101E+16,3,3108.106689,3,1,7,206,1
3.1101E+12,3.1101E+16,3,3108.106689,3,1,7,221,2
3.1101E+12,3.1101E+16,3,4339.686035,3,1,12,14,1
3.1101E+12,3.1101E+16,3,4339.686035,3,1,12,38,1
3.1101E+12,3.1101E+16,3,4339.686035,3,1,12,62,1
3.1101E+12,3.1101E+16,3,4339.686035,3,1,12,86,2
3.1101E+12,3.1101E+16,3,4339.686035,3,1,12,110,2
3.1101E+12,3.1101E+16,3,4339.686035,3,1,12,134,2
3.1101E+12,3.1101E+16,3,4339.686035,3,1,12,158,2
3.1101E+12,3.1101E+16,3,4339.686035,3,1,12,182,1
3.1101E+12,3.1101E+16,3,4339.686035,3,1,12,206,2
3.1101E+12,3.1101E+16,3,4339.686035,3,1,12,230,2
3.1101E+12,3.1101E+16,3,4339.686035,3,1,12,254,2
3.1101E+12,3.1101E+16,3,4339.686035,3,1,12,278,1
3.1101E+12,3.1101E+16,3,4339.686035,3,1,12,302,1
3.1101E+12,3.1101E+16,3,4339.686035,3,1,12,326,1
3.1101E+12,3.1101E+16,3,4339.686035,3,1,12,350,1
3.1201E+12,3.12011E+16,1,259.1940613,3,1,1,3,1
3.1201E+12,3.12011E+16,1,259.1940613,3,1,1,24,2
3.1201E+12,3.12011E+16,1,259.1940613,3,1,1,41,2
3.1201E+12,3.12011E+16,1,259.1940613,3,1,1,57,1
3.1201E+12,3.12011E+16,1,259.1940613,3,1,1,72,2
3.1201E+12,3.12011E+16,1,92.56931305,3,1,1,76,1
3.1201E+12,3.12011E+16,1,259.1940613,3,1,1,88,1
3.1201E+12,3.12011E+16,1,259.1940613,3,1,1,103,2
3.1201E+12,3.12011E+16,1,259.1940613,3,1,1,118,1
3.1201E+12,3.12011E+16,1,259.1940613,3,1,1,133,1
3.1201E+12,3.12011E+16,1,259.1940613,3,1,1,148,1
3.1201E+12,3.12011E+16,1,253.910614,3,1,3,2,2
3.1201E+12,3.12011E+16,1,253.910614,3,1,3,20,2
3.1201E+12,3.12011E+16,1,253.910614,3,1,3,38,2
3.1201E+12,3.12011E+16,1,253.910614,3,1,3,56,2
3.1201E+12,3.12011E+16,1,253.910614,3,1,3,74,2
3.1201E+12,3.12011E+16,1,253.910614,3,1,3,93,2
3.1201E+12,3.12011E+16,1,27.30221558,3,1,3,99,2
3.1201E+12,3.12011E+16,1,253.910614,3,1,3,112,2
3.1201E+12,3.12011E+16,1,253.910614,3,1,3,130,2
3.1201E+12,3.12011E+16,1,253.910614,3,1,3,148,2
3.1201E+12,3.12011E+16,1,253.910614,3,1,3,167,2
3.1201E+12,3.12011E+16,1,27.30221558,3,1,3,171,2
3.1201E+12,3.12011E+16,1,158.1079559,3,1,5,4,2
3.1201E+12,3.12011E+16,1,158.1079559,3,1,5,16,2
3.1201E+12,3.12011E+16,1,158.1079559,3,1,5,28,2
3.1201E+12,3.12011E+16,1,158.1079559,3,1,5,41,1
3.1201E+12,3.12011E+16,1,98.81747437,3,1,5,52,2
3.1201E+12,3.12011E+16,1,158.1079559,3,1,5,56,2
3.1201E+12,3.12011E+16,1,158.1079559,3,1,5,69,2
3.1201E+12,3.12011E+16,1,158.1079559,3,1,5,83,2
3.1201E+12,3.12011E+16,1,158.1079559,3,1,5,96,2
3.1201E+12,3.12011E+16,1,158.1079559,3,1,5,108,1
3.1201E+12,3.12011E+16,1,158.1079559,3,1,5,120,1
3.1201E+12,3.12011E+16,1,98.81747437,3,1,5,142,1
4.0101E+12,4.01011E+16,1,6071.593262,4,1,22,7,1
4.0101E+12,4.01011E+16,1,6071.593262,4,1,22,29,2
4.0101E+12,4.01011E+16,1,6071.593262,4,1,22,40,1
4.0101E+12,4.01011E+16,1,6071.593262,4,1,22,62,1
4.0101E+12,4.01011E+16,1,6071.593262,4,1,22,73,2
4.0101E+12,4.01011E+16,1,6071.593262,4,1,22,106,1
4.0101E+12,4.01011E+16,1,6071.593262,4,1,22,139,2
4.0101E+12,4.01011E+16,1,6071.593262,4,1,22,172,1
4.0101E+12,4.01011E+16,1,6071.593262,4,1,22,205,2
4.0101E+12,4.01011E+16,1,6071.593262,4,1,22,238,1
4.0101E+12,4.01011E+16,1,6071.593262,4,1,22,271,1
4.0101E+12,4.01011E+16,1,6071.593262,4,1,22,304,1
4.0106E+12,4.01061E+16,1,4319.727539,4,6,13,1,1
4.0106E+12,4.01061E+16,1,4319.727539,4,6,13,15,2
4.0106E+12,4.01061E+16,1,4319.727539,4,6,13,22,1
4.0106E+12,4.01061E+16,1,4319.727539,4,6,13,36,2
4.0106E+12,4.01061E+16,1,4319.727539,4,6,13,43,2
4.0106E+12,4.01061E+16,1,4319.727539,4,6,13,64,1
4.0106E+12,4.01061E+16,1,4319.727539,4,6,13,85,2
4.0106E+12,4.01061E+16,1,4319.727539,4,6,13,106,2
4.0106E+12,4.01061E+16,1,4319.727539,4,6,13,127,2
4.0106E+12,4.01061E+16,1,4319.727539,4,6,13,148,2
4.0106E+12,4.01061E+16,1,4319.727539,4,6,13,169,1
4.0106E+12,4.01061E+16,1,4319.727539,4,6,13,190,1
4.0113E+12,4.01131E+16,1,9507.297852,4,13,5,1,1
4.0113E+12,4.01131E+16,1,9507.297852,4,13,5,16,1
4.0113E+12,4.01131E+16,1,9507.297852,4,13,5,32,1
4.0113E+12,4.01131E+16,1,9507.297852,4,13,5,47,1
4.0113E+12,4.01131E+16,1,9507.297852,4,13,5,62,2
4.0113E+12,4.01131E+16,1,9507.297852,4,13,5,78,2
4.0113E+12,4.01131E+16,1,9507.297852,4,13,5,93,1
4.0113E+12,4.01131E+16,1,9507.297852,4,13,5,108,1
4.0113E+12,4.01131E+16,1,2921.237061,4,13,5,109,2
4.0113E+12,4.01131E+16,1,9507.297852,4,13,5,125,1
4.0113E+12,4.01131E+16,1,2921.237061,4,13,5,136,2
4.0113E+12,4.01131E+16,1,9507.297852,4,13,5,145,1
4.0116E+12,4.0116E+16,2,5415.37793,4,16,1,12,1
4.0116E+12,4.0116E+16,2,5415.37793,4,16,1,30,1
4.0116E+12,4.0116E+16,2,5415.37793,4,16,1,48,1
4.0116E+12,4.0116E+16,2,5415.37793,4,16,1,66,1
4.0116E+12,4.0116E+16,2,5415.37793,4,16,1,84,2
4.0116E+12,4.0116E+16,2,5415.37793,4,16,1,102,2
4.0116E+12,4.0116E+16,2,5415.37793,4,16,1,120,1
4.0116E+12,4.0116E+16,2,5415.37793,4,16,1,138,2
4.0116E+12,4.0116E+16,2,5415.37793,4,16,1,156,2
4.0116E+12,4.0116E+16,2,5415.37793,4,16,1,174,2
4.0116E+12,4.0116E+16,2,5415.37793,4,16,1,192,2
4.0116E+12,4.0116E+16,2,5415.37793,4,16,1,210,1
4.0117E+12,4.0117E+16,3,5990.58252,4,17,2,8,1
4.0117E+12,4.0117E+16,3,5990.58252,4,17,2,18,1
4.0117E+12,4.0117E+16,3,5990.58252,4,17,2,28,1
4.0117E+12,4.0117E+16,3,5990.58252,4,17,2,48,1
4.0117E+12,4.0117E+16,3,5990.58252,4,17,2,58,1
4.0117E+12,4.0117E+16,3,5990.58252,4,17,2,78,2
4.0117E+12,4.0117E+16,3,5990.58252,4,17,2,88,2
4.0117E+12,4.0117E+16,3,5990.58252,4,17,2,98,2
4.0117E+12,4.0117E+16,3,5990.58252,4,17,2,108,1
4.0117E+12,4.0117E+16,3,5990.58252,4,17,2,118,2
4.0117E+12,4.0117E+16,3,5990.58252,4,17,2,128,1
4.0117E+12,4.0117E+16,3,5990.58252,4,17,2,138,2
4.0118E+12,4.01181E+16,1,6028.790039,4,18,24,4,1
4.0118E+12,4.01181E+16,1,6028.790039,4,18,24,18,2
4.0118E+12,4.01181E+16,1,6028.790039,4,18,24,25,2
4.0118E+12,4.01181E+16,1,6028.790039,4,18,24,39,1
4.0118E+12,4.01181E+16,1,6028.790039,4,18,24,46,1
4.0118E+12,4.01181E+16,1,6028.790039,4,18,24,67,2
4.0118E+12,4.01181E+16,1,6028.790039,4,18,24,88,1
4.0118E+12,4.01181E+16,1,6028.790039,4,18,24,109,2
4.0118E+12,4.01181E+16,1,6028.790039,4,18,24,130,2
4.0118E+12,4.01181E+16,1,6028.790039,4,18,24,151,1
4.0118E+12,4.01181E+16,1,6028.790039,4,18,24,172,2
4.0118E+12,4.01181E+16,1,6028.790039,4,18,24,193,1
4.0204E+12,4.02041E+16,1,7666.929688,4,4,11,4,1
4.0204E+12,4.02041E+16,1,7666.929688,4,4,11,22,2
4.0204E+12,4.02041E+16,1,7666.929688,4,4,11,40,1
4.0204E+12,4.02041E+16,1,7666.929688,4,4,11,59,1
4.0204E+12,4.02041E+16,1,7666.929688,4,4,11,78,1
4.0204E+12,4.02041E+16,1,2254.979492,4,4,11,88,1
4.0204E+12,4.02041E+16,1,7666.929688,4,4,11,97,2
4.0204E+12,4.02041E+16,1,7666.929688,4,4,11,118,1
4.0204E+12,4.02041E+16,1,7666.929688,4,4,11,137,1
4.0204E+12,4.02041E+16,1,7666.929688,4,4,11,158,1
4.0204E+12,4.02041E+16,1,7666.929688,4,4,11,176,1
4.021E+12,4.02101E+16,1,5430.588379,4,10,11,4,1
4.021E+12,4.02101E+16,1,5430.588379,4,10,11,14,2
4.021E+12,4.02101E+16,1,5430.588379,4,10,11,19,2
4.021E+12,4.02101E+16,1,5430.588379,4,10,11,29,1
4.021E+12,4.02101E+16,1,5430.588379,4,10,11,34,1
4.021E+12,4.02101E+16,1,5430.588379,4,10,11,64,2
4.021E+12,4.02101E+16,1,5430.588379,4,10,11,79,1
4.021E+12,4.02101E+16,1,5430.588379,4,10,11,94,2
4.021E+12,4.02101E+16,1,5430.588379,4,10,11,109,2
4.021E+12,4.02101E+16,1,5430.588379,4,10,11,124,2
4.021E+12,4.02101E+16,1,5430.588379,4,10,11,139,1
4.0214E+12,4.0214E+16,2,3470.596191,4,14,2,12,2
4.0214E+12,4.0214E+16,2,3470.596191,4,14,2,24,2
4.0214E+12,4.0214E+16,2,3470.596191,4,14,2,36,2
4.0214E+12,4.0214E+16,2,3470.596191,4,14,2,48,2
4.0214E+12,4.0214E+16,2,3470.596191,4,14,2,60,1
4.0214E+12,4.0214E+16,2,3470.596191,4,14,2,72,2
4.0214E+12,4.0214E+16,2,3470.596191,4,14,2,84,2
4.0214E+12,4.0214E+16,2,3470.596191,4,14,2,96,2
4.0214E+12,4.0214E+16,2,3470.596191,4,14,2,108,2
4.0214E+12,4.0214E+16,2,3470.596191,4,14,2,120,2
4.0214E+12,4.0214E+16,2,3470.596191,4,14,2,132,2
4.0214E+12,4.0214E+16,2,3470.596191,4,14,2,144,2
4.0214E+12,4.02141E+16,1,7506.338867,4,14,18,2,1
4.0214E+12,4.02141E+16,1,7506.338867,4,14,18,20,2
4.0214E+12,4.02141E+16,1,7506.338867,4,14,18,38,2
4.0214E+12,4.02141E+16,1,7506.338867,4,14,18,57,2
4.0214E+12,4.02141E+16,1,7506.338867,4,14,18,75,1
4.0214E+12,4.02141E+16,1,7506.338867,4,14,18,93,1
4.0214E+12,4.02141E+16,1,7506.338867,4,14,18,111,2
4.0214E+12,4.02141E+16,1,718.3099365,4,14,18,128,2
4.0214E+12,4.02141E+16,1,7506.338867,4,14,18,130,2
4.0214E+12,4.02141E+16,1,7506.338867,4,14,18,148,1
4.0214E+12,4.02141E+16,1,7506.338867,4,14,18,166,1
4.0302E+12,4.03021E+16,1,1450.255981,4,2,18,2,2
4.0302E+12,4.03021E+16,1,9233.296875,4,2,18,3,1
4.0302E+12,4.03021E+16,1,1450.255981,4,2,18,11,1
4.0302E+12,4.03021E+16,1,9233.296875,4,2,18,25,2
4.0302E+12,4.03021E+16,1,9233.296875,4,2,18,43,2
4.0302E+12,4.03021E+16,1,9233.296875,4,2,18,61,1
4.0302E+12,4.03021E+16,1,9233.296875,4,2,18,79,1
4.0302E+12,4.03021E+16,1,9233.296875,4,2,18,97,2
4.0302E+12,4.03021E+16,1,9233.296875,4,2,18,115,1
4.0302E+12,4.03021E+16,1,9233.296875,4,2,18,133,1
4.0302E+12,4.03021E+16,1,9233.296875,4,2,18,151,2
4.0302E+12,4.03021E+16,1,9233.296875,4,2,18,169,1
4.0308E+12,4.0308E+16,2,5669.432617,4,8,1,1,2
4.0308E+12,4.0308E+16,2,5669.432617,4,8,1,18,2
4.0308E+12,4.0308E+16,2,5669.432617,4,8,1,35,2
4.0308E+12,4.0308E+16,2,5669.432617,4,8,1,52,2
4.0308E+12,4.0308E+16,2,5669.432617,4,8,1,69,2
4.0308E+12,4.0308E+16,2,5669.432617,4,8,1,86,2
4.0308E+12,4.0308E+16,2,5669.432617,4,8,1,103,2
4.0308E+12,4.0308E+16,2,5669.432617,4,8,1,120,2
4.0308E+12,4.0308E+16,2,5669.432617,4,8,1,188,2
4.0308E+12,4.03081E+16,1,6262.356445,4,8,4,4,1
4.0308E+12,4.03081E+16,1,6262.356445,4,8,4,16,1
4.0308E+12,4.03081E+16,1,6262.356445,4,8,4,22,1
4.0308E+12,4.03081E+16,1,6262.356445,4,8,4,34,1
4.0308E+12,4.03081E+16,1,6262.356445,4,8,4,40,1
4.0308E+12,4.03081E+16,1,6262.356445,4,8,4,58,1
4.0308E+12,4.03081E+16,1,6262.356445,4,8,4,76,1
4.0308E+12,4.03081E+16,1,6262.356445,4,8,4,94,1
4.0308E+12,4.03081E+16,1,6262.356445,4,8,4,112,1
4.0308E+12,4.03081E+16,1,6262.356445,4,8,4,130,1
4.0308E+12,4.03081E+16,1,6262.356445,4,8,4,148,1
4.0308E+12,4.03081E+16,1,6262.356445,4,8,4,166,1
4.0314E+12,4.03141E+16,1,6515.916504,4,14,6,3,1
4.0314E+12,4.03141E+16,1,4407.826172,4,14,6,22,2
4.0314E+12,4.03141E+16,1,6515.916504,4,14,6,24,2
4.0314E+12,4.03141E+16,1,6515.916504,4,14,6,40,2
4.0314E+12,4.03141E+16,1,6515.916504,4,14,6,55,1
4.0314E+12,4.03141E+16,1,6515.916504,4,14,6,70,1
4.0314E+12,4.03141E+16,1,6515.916504,4,14,6,85,1
4.0314E+12,4.03141E+16,1,6515.916504,4,14,6,100,2
4.0314E+12,4.03141E+16,1,6515.916504,4,14,6,115,1
4.0314E+12,4.03141E+16,1,6515.916504,4,14,6,130,2
4.0314E+12,4.03141E+16,1,6515.916504,4,14,6,145,2
4.0314E+12,4.03141E+16,1,4407.826172,4,14,6,187,2
4.0321E+12,4.0321E+16,3,6127.779297,4,21,2,18,2
4.0321E+12,4.0321E+16,3,6127.779297,4,21,2,40,1
4.0321E+12,4.0321E+16,3,6127.779297,4,21,2,51,2
4.0321E+12,4.0321E+16,3,6127.779297,4,21,2,62,1
4.0321E+12,4.0321E+16,3,6127.779297,4,21,2,73,1
4.0321E+12,4.0321E+16,3,6127.779297,4,21,2,84,2
4.0321E+12,4.0321E+16,3,6127.779297,4,21,2,95,1
4.0321E+12,4.0321E+16,3,6127.779297,4,21,2,106,1
4.0321E+12,4.0321E+16,3,6127.779297,4,21,2,117,2
4.0321E+12,4.0321E+16,3,6127.779297,4,21,2,128,2
4.0321E+12,4.0321E+16,3,6127.779297,4,21,2,139,1
4.0321E+12,4.0321E+16,3,6127.779297,4,21,2,150,2
4.0321E+12,4.0321E+16,3,6127.779297,4,21,2,161,2
4.0401E+12,4.04011E+16,1,14833.22363,4,1,11,4,1
4.0401E+12,4.04011E+16,1,14833.22363,4,1,11,22,1
4.0401E+12,4.04011E+16,1,14833.22363,4,1,11,40,1
4.0401E+12,4.04011E+16,1,14833.22363,4,1,11,58,1
4.0401E+12,4.04011E+16,1,6852.304199,4,1,11,71,2
