household_id,household_id2,rural,individual_id,individual_id2,saq01,saq02,saq03,saq06,saq08,hh_s1q00,hh_s1q02,hh_s1q03,hh_s1q04e,hh_s1q04h,hh_s1q05,hh_s1q07,hh_s1q08,hh_s1q09,hh_s1q10,hh_s1q26,hh_s1q27,hh_s1q31,hh_s1q32_a,hh_s1q32_b,hh_s1q33,hh_s1q34,hh_s1q35
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,4,1,1,1,,,0,1,2,1,2,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,4,2,2,2,,,0,1,2,1,1,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,4,3,3,1,,,0,1,1,,,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,4,4,,,,,,,,,,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,19,1,1,1,,,0,1,2,1,2,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,19,2,2,2,,,0,1,2,1,1,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,19,3,3,2,,,0,1,4,,,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,19,4,4,2,,,0,1,1,,,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,19,5,,,,,,,,,,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,19,6,4,2,,,0,,,,,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,34,1,1,2,,,0,1,6,,,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,34,2,4,1,,,0,1,2,2,,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,34,3,,,,,,,,,,1,,3,,,,9,6
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,34,4,4,1,,,0,,,,,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,34,5,9,2,,,0,1,1,,,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,49,1,1,2,,,0,1,4,,,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,49,2,3,2,,,0,1,1,,,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,51,1,1,1,,,0,1,2,1,2,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,51,2,2,2,,,0,1,2,1,1,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,51,3,3,2,,,0,,,,,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,69,1,1,2,,,0,1,4,,,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,69,2,,,,,,,,,,1,,1,GBRNA,1,1,1,2
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,69,3,3,2,,,0,,,,,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,85,1,1,1,,,0,1,2,1,2,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,85,2,2,2,,,0,1,2,1,1,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,85,3,3,2,,,0,1,1,,,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,85,4,3,1,,,0,,,,,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,85,5,3,1,,,0,,,,,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,85,6,3,2,,,0,,,,,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,100,1,1,2,,,0,1,6,,,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,100,2,,,,,,,,,,1,,1,GBRNA,1,1,1,1
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,100,3,,,,,,,,,,1,,1,TMHRT,13,11,1,1
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,100,4,,,,,,,,,,1,,1,TMHRT,13,11,1,1
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,100,5,,,,,,,,,,1,,1,GBRNA,1,1,1,1
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,115,1,,,,,,,,,,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,115,2,1,2,,,0,1,6,,,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,115,3,,,,,,,,,,2,2,2,,,,10,1
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,115,4,3,2,,,0,1,1,,,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,115,5,3,2,,,0,1,1,,,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,115,6,3,2,,,0,,,,,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,130,1,1,1,,,0,1,2,1,2,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,130,2,2,2,,,0,1,2,1,1,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,130,3,,,,,,,,,,2,2,1,HAKIM,14,12,1,1
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,130,4,3,2,,,0,1,1,,,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,130,5,3,2,,,0,1,1,,,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,130,6,3,2,,,0,1,1,,,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,130,7,3,1,,,0,1,1,,,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,130,8,3,2,,,0,,,,,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,130,9,,,,,,,,,,1,,2,,,,1,1
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,130,10,3,1,,,0,,,,,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,130,11,4,1,,,10,,,,,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,145,1,1,1,,,0,1,2,1,2,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,145,2,2,2,,,0,1,2,1,1,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,145,3,,,,,,,,,,1,,1,GBRNA,1,1,1,2
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,145,4,,,,,,,,,,2,4,1,TEMARI,13,11,1,1
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,145,5,3,1,,,0,,,,,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,145,6,3,1,,,0,,,,,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,145,7,3,1,,,0,,,,,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,145,8,3,1,,,0,1,1,,,,,,,,,,
1.0103E+12,1.01031E+16,1,1.0103E+14,1.01E+18,1,1,3,18,145,9,3,1,,,0,1,1,,,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,1,1,1,1,,,0,1,2,1,2,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,1,2,2,2,,,0,1,2,1,1,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,1,3,3,2,,,0,,,,,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,1,4,3,2,,,0,,,,,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,1,5,3,1,,,0,,,,,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,25,1,1,1,,,0,1,2,1,2,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,25,2,2,2,,36,0,1,2,1,1,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,25,3,3,1,,,0,1,1,,,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,25,4,3,2,,,0,1,1,,,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,25,5,3,1,,,0,1,1,,,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,25,6,3,1,,,0,1,1,,,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,25,7,3,1,,,0,1,1,,,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,25,8,3,2,,,0,,,,,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,25,9,3,2,,,0,,,,,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,25,10,3,2,,,0,,,,,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,49,1,1,1,,,0,1,2,1,2,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,49,2,2,2,,,0,1,2,1,1,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,49,3,3,1,,,0,1,1,,,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,49,4,3,2,,,0,1,1,,,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,49,5,3,1,,,0,1,1,,,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,49,6,3,1,,,0,,,,,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,49,7,3,1,,,0,,,,,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,73,1,1,1,,,0,1,2,1,2,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,73,2,2,2,,,0,1,2,1,1,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,73,3,3,2,,,0,,,,,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,73,4,3,2,,,0,,,,,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,73,5,3,1,,,0,,,,,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,97,1,1,1,,,0,1,2,1,2,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,97,2,2,2,,,0,1,2,1,1,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,97,3,3,1,,9,0,,,,,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,97,4,3,1,,,0,,,,,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,97,5,3,1,,,0,,,,,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,121,1,1,1,,,0,1,2,1,3,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,121,2,,,,,,,,,,1,,1,GBRNA,6,1,1,6
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,121,3,2,2,,,0,1,2,1,1,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,121,4,5,1,,,0,1,6,,,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,121,5,3,1,,,0,,,,,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,121,6,7,2,,,0,1,4,,,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,142,1,1,1,,,0,1,2,1,2,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,142,2,2,2,,,0,1,2,1,1,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,142,3,3,2,,,0,,,,,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,142,4,3,1,,,0,,,,,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,145,1,1,1,,,0,1,2,1,1,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,145,2,2,2,,,0,1,2,1,2,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,145,3,3,2,,8,0,,,,,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,145,4,3,2,,5,0,,,,,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,145,5,3,1,,,0,,,,,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,169,1,1,1,,,0,1,2,1,2,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,169,2,2,2,,24,0,1,2,1,1,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,169,3,3,1,,4,0,,,,,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,193,1,1,1,,,0,1,2,1,2,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,193,2,2,2,,,0,1,2,1,1,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,193,3,,,,,,,,,,2,1,1,GBRNA,1,1,9,6
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,193,4,3,1,,,0,1,2,1,6,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,193,5,3,1,,,2,1,1,,,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,193,6,9,2,,,0,1,2,1,4,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,217,1,1,1,,,0,1,2,1,2,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,217,2,2,2,,,0,1,2,1,1,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,217,3,3,2,,11,0,1,1,,,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,217,4,3,2,,,0,,,,,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,217,5,3,1,,,0,,,,,,,,,,,,
1.0105E+12,1.01051E+16,1,1.0105E+14,1.01E+18,1,1,5,2,217,6,3,2,,,0,,,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,2,1,1,2,,,0,1,6,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,2,2,,,,,,,,,,1,,1,TDAR,1,1,1,1
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,2,3,3,1,,,0,1,1,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,14,1,1,2,,,0,1,1,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,21,1,1,1,,,0,1,2,1,2,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,21,2,2,2,,,1,1,2,1,1,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,21,3,3,1,,,1,1,5,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,21,4,3,1,,,0,1,1,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,21,5,3,2,,,1,1,5,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,21,6,3,1,,,0,1,1,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,21,7,3,1,,,0,,,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,21,8,3,2,,,0,,,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,39,1,1,1,,,0,1,2,1,2,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,39,2,2,2,,,0,1,2,1,1,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,39,3,3,2,,,0,1,5,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,39,4,3,1,,,0,1,1,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,39,5,3,2,,,0,1,1,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,39,6,3,2,,,0,,,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,39,7,3,2,,,0,,,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,39,8,3,2,,,0,,,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,57,1,1,1,,,1,1,2,1,2,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,57,2,2,2,,,0,1,2,1,1,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,57,3,3,2,,,1,1,1,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,57,4,3,1,,,0,1,1,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,57,5,3,1,,,0,,,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,75,1,1,1,,,0,1,2,1,2,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,75,2,2,2,,,0,1,2,1,1,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,75,3,3,1,,,0,1,1,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,75,4,3,1,,,0,,,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,75,5,3,1,,,10,1,1,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,75,6,3,2,,,0,,,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,75,7,,,,,,,,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,75,8,3,1,,,0,,,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,94,1,1,1,,,1,1,6,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,94,2,,,,,,,,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,94,3,3,1,,,1,1,1,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,94,4,3,1,,,1,1,1,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,94,5,3,2,,,1,1,,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,94,6,3,2,,,1,,,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,94,7,3,1,,,1,,,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,112,1,1,1,,,0,1,2,1,2,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,112,2,2,2,,,0,1,2,1,1,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,112,3,3,2,,,0,1,5,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,112,4,3,1,,,0,1,1,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,112,5,3,1,,,0,1,1,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,112,6,3,2,,,0,1,1,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,112,7,3,1,,,0,,,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,112,8,9,2,,,0,1,5,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,130,1,1,1,,,0,1,2,1,2,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,130,2,2,2,,,0,1,2,1,1,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,130,3,3,1,,,1,1,1,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,130,4,,,,,,,,,,2,1,1,TMHRT,13,11,1,1
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,130,5,3,1,,,0,1,1,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,148,1,1,1,,,0,1,2,1,2,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,148,2,2,2,,,0,1,2,1,1,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,148,3,3,2,,,0,1,5,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,148,4,3,2,,,0,1,5,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,148,5,3,1,,,0,1,1,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,148,6,3,1,,,0,1,1,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,148,7,3,1,,,0,1,1,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,148,8,3,2,,,0,,,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,148,9,,,,,,,,,,2,1,1,TMHRT,13,11,1,1
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,160,1,1,2,,,0,1,6,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,160,2,4,1,,,2,1,5,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,160,3,4,1,,,0,1,1,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,160,4,3,2,,,0,1,1,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,160,5,4,1,,,0,1,1,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,167,1,1,2,,,0,1,6,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,167,2,4,1,,,0,1,1,,,,,,,,,,
1.0106E+12,1.01061E+16,1,1.0106E+14,1.01E+18,1,1,6,4,167,3,,,,,,,,,,1,,2,,,,1,1
1.0107E+12,1.0107E+16,3,1.0107E+14,1.01E+18,1,1,7,1,12,1,1,2,,,0,1,4,,,,,,,,,,
1.0107E+12,1.0107E+16,3,1.0107E+14,1.01E+18,1,1,7,1,12,2,,2,,,,,,,,2,2,2,,,,1,1
1.0107E+12,1.0107E+16,3,1.0107E+14,1.01E+18,1,1,7,1,35,1,1,2,,,0,1,2,2,,,,,,,,,
1.0107E+12,1.0107E+16,3,1.0107E+14,1.01E+18,1,1,7,1,58,1,1,2,,,0,1,2,2,,,,,,,,,
1.0107E+12,1.0107E+16,3,1.0107E+14,1.01E+18,1,1,7,1,58,2,3,2,,,0,1,1,,,,,,,,,,
1.0107E+12,1.0107E+16,3,1.0107E+14,1.01E+18,1,1,7,1,58,3,3,1,,,0,1,1,,,,,,,,,,
1.0107E+12,1.0107E+16,3,1.0107E+14,1.01E+18,1,1,7,1,81,1,1,2,,,0,1,4,,,,,,,,,,
1.0107E+12,1.0107E+16,3,1.0107E+14,1.01E+18,1,1,7,1,81,2,3,1,,,0,1,1,,,,,,,,,,
1.0107E+12,1.0107E+16,3,1.0107E+14,1.01E+18,1,1,7,1,81,3,,2,,,,,,,,2,2,2,,,,1,1
1.0107E+12,1.0107E+16,3,1.0107E+14,1.01E+18,1,1,7,1,81,4,3,1,,,0,1,1,,,,,,,,,,
1.0107E+12,1.0107E+16,3,1.0107E+14,1.01E+18,1,1,7,1,81,5,3,1,,,0,1,1,,,,,,,,,,
1.0107E+12,1.0107E+16,3,1.0107E+14,1.01E+18,1,1,7,1,81,6,3,2,,,0,1,1,,,,,,,,,,
1.0107E+12,1.0107E+16,3,1.0107E+14,1.01E+18,1,1,7,1,81,7,4,2,,,0,,,,,,,,,,,,
